Genus	Sample	SubPathway	GeneCountPerGenome	OTUAbundanceInSample	CountContributedByOTU	ContributionPercentOfSample	ContributionPercentOfAllSamples
7	NoAbx6wkrec40	00240 Pyrimidine metabolism	24.7319587628866	179.183333333414	4431.55481099856	0.000143682774016595	4.12607129778678e-06
7	NoAbx6wkrec42	00240 Pyrimidine metabolism	24.9271523178808	212.11666666674	5287.46445916298	0.000150450146480184	4.92297991866745e-06
7	NoAbx6wkrec44	00240 Pyrimidine metabolism	24.1946308724832	211.1	5107.48657718121	0.000153476586839342	4.75540857976888e-06
Lactobacillus	Cef2dayrec21	00240 Pyrimidine metabolism	22	1413.333333334	31093.333333348	0.00221750041916893	2.89499545172805e-05
Lactobacillus	Cef2dayrec22	00240 Pyrimidine metabolism	22	1419.99999999934	31239.9999999855	0.00223245996793376	2.90865109064858e-05
Lactobacillus	Cef2dayrec23	00240 Pyrimidine metabolism	22	1399.99999999934	30799.9999999855	0.00196424529359223	2.86768417387886e-05
Lactobacillus	Cef2dayrec25	00240 Pyrimidine metabolism	22	1090	23980	0.00130204582021953	2.23269696394959e-05
Lactobacillus	Cef2dayrec26	00240 Pyrimidine metabolism	22	943.33333333266	20753.3333333185	0.00102154265443438	1.93227290763695e-05
Lactobacillus	Cef2dayrec28	00240 Pyrimidine metabolism	22	1416.66666666666	31166.6666666665	0.00216143777592543	2.9018232711883e-05
Lactobacillus	Cef6wkrec13	00240 Pyrimidine metabolism	22	3.33333333334	73.33333333348	1.81498742571445e-06	6.82781946163321e-08
Lactobacillus	Cef6wkrec14	00240 Pyrimidine metabolism	22	3.33333333334	73.33333333348	1.2521253656243e-06	6.82781946163321e-08
Lactobacillus	Cef6wkrec15	00240 Pyrimidine metabolism	22	6.66666666668	146.66666666696	2.64885303022807e-06	1.36556389232664e-07
Lactobacillus	Cef6wkrec16	00240 Pyrimidine metabolism	22	10	220	3.91001281090519e-06	2.04834583848587e-07
Lactobacillus	Cef6wkrec17	00240 Pyrimidine metabolism	22	10	220	3.78716864813836e-06	2.04834583848587e-07
Lactobacillus	Cef6wkrec18	00240 Pyrimidine metabolism	22	3.33333333334	73.33333333348	1.37092561425778e-06	6.82781946163321e-08
Lactobacillus	Cef6wkrec19	00240 Pyrimidine metabolism	22	3.33333333334	73.33333333348	1.27240820164854e-06	6.82781946163321e-08
Lactobacillus	Cef6wkrec20	00240 Pyrimidine metabolism	22	6.66666666666	146.66666666652	2.38186927926782e-06	1.36556389232254e-07
Lactobacillus	NoAbx31	00240 Pyrimidine metabolism	22	3.33333333334	73.33333333348	2.07920455182501e-06	6.82781946163321e-08
Lactobacillus	NoAbx32	00240 Pyrimidine metabolism	22	3.33333333334	73.33333333348	2.10364641099542e-06	6.82781946163321e-08
Lactobacillus	NoAbx35	00240 Pyrimidine metabolism	22	3.33333333334	73.33333333348	1.86111096384935e-06	6.82781946163321e-08
Lactobacillus	NoAbx6wkrec43	00240 Pyrimidine metabolism	22	3.33333333334	73.33333333348	2.09673047347733e-06	6.82781946163321e-08
Lactobacillus	NoAbx6wkrec44	00240 Pyrimidine metabolism	22	3.33333333334	73.33333333348	2.20361806761435e-06	6.82781946163321e-08
5	Cef6wkrec14	00240 Pyrimidine metabolism	30.7284552845528	1747.50000000009	53697.9756097588	0.00091686269104799	4.99963749433477e-05
5	Cef6wkrec15	00240 Pyrimidine metabolism	30.5411764705882	1622.83333333317	49563.2392156814	0.000895130020800774	4.61466612678729e-05
5	Cef6wkrec16	00240 Pyrimidine metabolism	30.9166666666667	1708.66666666667	52826.277777778	0.000938870103925218	4.91847664767318e-05
5	Cef6wkrec18	00240 Pyrimidine metabolism	30.9285714285714	1455.66666666656	45021.6904761873	0.000841655300057284	4.1918178331135e-05
5	Cef6wkrec20	00240 Pyrimidine metabolism	30.9430894308943	2021.99999999949	62566.9268292526	0.00101608800622461	5.82539564534315e-05
5	NoAbx6wkrec37	00240 Pyrimidine metabolism	29.9509632224168	673.166666666586	20161.9900758878	0.000542421740998294	1.87721493034264e-05
5	NoAbx6wkrec39	00240 Pyrimidine metabolism	30.5297805642633	889.333333333326	27151.1515151513	0.000693257774976004	2.52795219164361e-05
Pseudomonas	Cef2dayrec23	00240 Pyrimidine metabolism	23	25.33333333327	582.66666666521	3.71590992769724e-05	5.42501291767324e-07
Pseudomonas	NoAbx32	00240 Pyrimidine metabolism	23	3.166666666673	72.833333333479	2.08930336728409e-06	6.78126614712207e-08
Pseudomonas	NoAbx33	00240 Pyrimidine metabolism	23	28.5	655.5	1.63257817442031e-05	6.10313953239766e-07
5	NoAbx29	00240 Pyrimidine metabolism	30.3610108303249	544.666666666674	16536.6305655839	0.000538968617350559	1.53966992734508e-05
5	NoAbx34	00240 Pyrimidine metabolism	30.6854460093897	1043.99999999991	32035.6056338001	0.000786911909890868	2.98272724924404e-05
5	NoAbx36	00240 Pyrimidine metabolism	29.7267326732673	622.833333333216	18514.7999999965	0.000560409451698098	1.72385061501777e-05
5	NoAbx6wkrec43	00240 Pyrimidine metabolism	30.1455301455301	668.16666666663	20142.2383922373	0.000575902432376789	1.87537591766043e-05
5	NoAbx6wkrec44	00240 Pyrimidine metabolism	29.0912863070539	488.333333333194	14206.244813274	0.000426888241955735	1.32269556562641e-05
5	Cef6wkrec13	00240 Pyrimidine metabolism	30.3234782608696	932.333333333304	28271.5895652165	0.000699716994078069	2.63227240151326e-05
5	Cef6wkrec17	00240 Pyrimidine metabolism	31.050406504065	1711.83333333335	53153.1208672091	0.000914999240450015	4.94890790594927e-05
5	Cef6wkrec19	00240 Pyrimidine metabolism	30.547730829421	1855.83333333308	56691.4971309261	0.000983655353358832	5.27835419207572e-05
5	NoAbx6wkrec41	00240 Pyrimidine metabolism	30.5345454545455	782.666666666212	23898.370909077	0.000639442842128289	2.22509675446362e-05
6	Cef6wkrec13	00240 Pyrimidine metabolism	28.2639296187683	306.5	8662.89442815249	0.000214405151691233	8.06572897779479e-06
6	Cef6wkrec17	00240 Pyrimidine metabolism	27.8271028037383	240.583333333341	6694.73714953292	0.000115245902910174	6.23324408181931e-06
6	Cef6wkrec18	00240 Pyrimidine metabolism	27.609375	506.16666666659	13974.9453124979	0.00026125377936432	1.30116004881466e-05
6	NoAbx29	00240 Pyrimidine metabolism	27.7436823104693	234.916666666659	6517.4533694342	0.000212419502101072	6.06818113036647e-06
6	NoAbx31	00240 Pyrimidine metabolism	28.7096774193548	300.250000000058	8620.08064516296	0.000244403330652077	8.02586650769641e-06
6	NoAbx32	00240 Pyrimidine metabolism	28.6666666666667	272.666666666674	7816.44444444466	0.000224223208667294	7.27762793160644e-06
6	NoAbx33	00240 Pyrimidine metabolism	28.5622895622896	309.666666666682	8844.78900112277	0.000220286948597801	8.23508488306154e-06
6	NoAbx34	00240 Pyrimidine metabolism	27.6508474576271	257.249999999985	7113.18050847416	0.000174725788652366	6.62284258769628e-06
6	NoAbx36	00240 Pyrimidine metabolism	28.303317535545	137.166666666659	3882.27172195871	0.000117509331294225	3.6146523297934e-06
6	NoAbx6wkrec40	00240 Pyrimidine metabolism	28.3946488294314	277.249999999931	7872.41638795791	0.000255244642812084	7.32974152140978e-06
6	Cef6wkrec19	00240 Pyrimidine metabolism	26.503355704698	312.5	8282.29865771812	0.000143706337371303	7.71136908574272e-06
6	Cef6wkrec20	00240 Pyrimidine metabolism	26.6882352941176	307.75	8213.30441176471	0.000133384209952342	7.64713086911629e-06
6	NoAbx6wkrec42	00240 Pyrimidine metabolism	26.8300395256917	302.75	8122.79446640316	0.000231126965814582	7.56286011006042e-06
Ruminococcus	Cef6wkrec13	00240 Pyrimidine metabolism	21.5	160	3440	8.51394101515256e-05	3.20286803835972e-06
Ruminococcus	Cef6wkrec17	00240 Pyrimidine metabolism	21.4	340	7276	0.000125251995835703	6.77443832764689e-06
Ruminococcus	Cef6wkrec19	00240 Pyrimidine metabolism	22	240	5280	9.16133905185119e-05	4.91603001236608e-06
Ruminococcus	Cef6wkrec20	00240 Pyrimidine metabolism	21.6666666666667	180	3900	6.33360694715031e-05	3.63115853186131e-06
Ruminococcus	NoAbx29	00240 Pyrimidine metabolism	21.5	60	1290	4.20442068669793e-05	1.20107551438489e-06
Ruminococcus	NoAbx32	00240 Pyrimidine metabolism	21.5	380	8170	0.000234365334242703	7.60681159110433e-06
Ruminococcus	NoAbx6wkrec37	00240 Pyrimidine metabolism	21.6666666666667	360	7800	0.000209844839912232	7.26231706372261e-06
Ruminococcus	NoAbx6wkrec40	00240 Pyrimidine metabolism	21.6666666666667	300	6500	0.000210747259356909	6.05193088643551e-06
Ruminococcus	NoAbx6wkrec41	00240 Pyrimidine metabolism	21.5	280	6020	0.000161075661778695	5.6050190671295e-06
Ruminococcus	NoAbx6wkrec42	00240 Pyrimidine metabolism	21.5	360	7740	0.000220234886257933	7.20645308630936e-06
Ruminococcus	NoAbx6wkrec43	00240 Pyrimidine metabolism	21.3333333333333	120	2560	7.31949547103351e-05	2.38352970296537e-06
Ruminococcus	NoAbx6wkrec44	00240 Pyrimidine metabolism	21.6666666666667	260	5633.33333333333	0.000169277933375491	5.24500676824411e-06
5	Cef2dayrec28	00240 Pyrimidine metabolism	32	14.666666666652	469.333333332864	3.25487100374329e-05	4.36980445543214e-07
5	NoAbx31	00240 Pyrimidine metabolism	30.8747731397459	628.83333333348	19415.0865093814	0.000550471857876839	1.80767325706066e-05
5	NoAbx32	00240 Pyrimidine metabolism	30.6867924528302	579.666666666564	17788.1106918207	0.000510271298388588	1.65619102318713e-05
5	NoAbx33	00240 Pyrimidine metabolism	30.4960998439938	721.49999999967	22002.9360374314	0.000548001726130842	2.04861920303379e-05
5	NoAbx35	00240 Pyrimidine metabolism	30.1681818181818	579.333333333216	17477.4333333298	0.000443556038134651	1.62726490162456e-05
5	NoAbx6wkrec38	00240 Pyrimidine metabolism	30.787456445993	670.33333333337	20637.8583042985	0.000611929317799803	1.92152141694867e-05
5	NoAbx6wkrec40	00240 Pyrimidine metabolism	29.6231884057971	366.833333333282	10866.7729468584	0.000352329633323724	1.01176859743037e-05
5	NoAbx6wkrec42	00240 Pyrimidine metabolism	29.5097613882863	689.166666666454	20337.1438900877	0.000578675526026445	1.89352291154316e-05
4	NoAbx6wkrec37	00240 Pyrimidine metabolism	23	538.999999999986	12396.9999999997	0.00033351877953742	1.15424287998676e-05
4	NoAbx6wkrec38	00240 Pyrimidine metabolism	23	867.999999999027	19963.9999999776	0.000591948869907548	1.85878074179482e-05
4	NoAbx6wkrec42	00240 Pyrimidine metabolism	23	867.999999999993	19963.9999999998	0.00056805804512317	1.85878074179689e-05
6	Cef6wkrec14	00240 Pyrimidine metabolism	26.8965517241379	330	8875.86206896552	0.000151550345976982	8.26401596906366e-06
6	Cef6wkrec15	00240 Pyrimidine metabolism	26.8412698412698	528.25	14178.9007936508	0.000256076074994249	1.32014965613539e-05
6	Cef6wkrec16	00240 Pyrimidine metabolism	26.7359307359307	341.41666666674	9128.09235209431	0.00016223162743552	8.49885908305774e-06
6	NoAbx35	00240 Pyrimidine metabolism	27.96484375	662.16666666659	18517.3873697895	0.000469948808941252	1.72409151629723e-05
6	NoAbx6wkrec37	00240 Pyrimidine metabolism	27.0159362549801	424.5	11468.264940239	0.00030853284877635	1.06777148931782e-05
6	NoAbx6wkrec38	00240 Pyrimidine metabolism	27.343347639485	236	6453.03004291845	0.000191337599749014	6.00819874274376e-06
6	NoAbx6wkrec41	00240 Pyrimidine metabolism	27.8275862068966	215.333333333333	5992.20689655171	0.000160332008534374	5.57914184540818e-06
6	NoAbx6wkrec43	00240 Pyrimidine metabolism	27.4803149606299	143.75	3950.29527559055	0.000112945970230196	3.67798676752104e-06
6	NoAbx6wkrec44	00240 Pyrimidine metabolism	27.3055555555556	325	8874.30555555556	0.000266667000814275	8.26256675189737e-06
4	NoAbx6wkrec39	00240 Pyrimidine metabolism	23	650.999999999895	14972.9999999976	0.000382309702736606	1.39408555634745e-05
4	NoAbx6wkrec44	00240 Pyrimidine metabolism	23	874.999999999923	20124.9999999982	0.000604742912872449	1.87377090906929e-05
5	Cef2dayrec21	00240 Pyrimidine metabolism	25	7.333333333326	183.33333333315	1.30748845469674e-05	1.70695486540318e-07
Oscillospira	Cef6wkrec13	00240 Pyrimidine metabolism	24.2857142857143	159.5	3873.57142857143	9.58702286652249e-05	3.60655177990547e-06
Oscillospira	Cef6wkrec14	00240 Pyrimidine metabolism	24.4	187	4562.8	7.79072402489879e-05	4.24826926901968e-06
Oscillospira	Cef6wkrec15	00240 Pyrimidine metabolism	24	165	3960	7.15190318160147e-05	3.68702250927456e-06
Oscillospira	Cef6wkrec16	00240 Pyrimidine metabolism	24	165	3960	7.03802305962934e-05	3.68702250927456e-06
Oscillospira	Cef6wkrec19	00240 Pyrimidine metabolism	24.4285714285714	159.5	3896.35714285714	6.76057743424554e-05	3.6277667903755e-06
Oscillospira	Cef6wkrec20	00240 Pyrimidine metabolism	24.2	132	3194.4	5.1877112902505e-05	2.97419815748148e-06
Oscillospira	NoAbx35	00240 Pyrimidine metabolism	24	99	2376	6.02999952285983e-05	2.21221350556473e-06
Oscillospira	NoAbx36	00240 Pyrimidine metabolism	24.2	511.5	12378.3	0.000374668714539497	1.15250178602407e-05
Oscillospira	NoAbx6wkrec38	00240 Pyrimidine metabolism	24.2857142857143	170.5	4140.71428571429	0.000122775553097644	3.85527948886447e-06
Oscillospira	NoAbx6wkrec39	00240 Pyrimidine metabolism	24	148.5	3564	9.10005864257987e-05	3.3183202583471e-06
Oscillospira	NoAbx6wkrec40	00240 Pyrimidine metabolism	24.125	176	4246	0.00013766659434299	3.95330746827772e-06
Oscillospira	NoAbx6wkrec41	00240 Pyrimidine metabolism	24.1428571428571	148.5	3585.21428571429	9.59286982873523e-05	3.33807216464679e-06
Ruminococcus	Cef6wkrec14	00240 Pyrimidine metabolism	21.3333333333333	160	3413.33333333333	5.82807442907597e-05	3.17803960395383e-06
Ruminococcus	Cef6wkrec15	00240 Pyrimidine metabolism	21	160	3360	6.06828148741943e-05	3.12838273514205e-06
Ruminococcus	Cef6wkrec16	00240 Pyrimidine metabolism	21	120	2520	4.47874194703685e-05	2.34628705135654e-06
Ruminococcus	NoAbx31	00240 Pyrimidine metabolism	21.3333333333333	240	5120	0.00014516628143622	4.76705940593074e-06
Ruminococcus	NoAbx34	00240 Pyrimidine metabolism	21.25	260	5525	0.000135714253441798	5.14414125347018e-06
Ruminococcus	NoAbx36	00240 Pyrimidine metabolism	21	160	3360	0.000101701112499512	3.12838273514205e-06
Ruminococcus	NoAbx6wkrec39	00240 Pyrimidine metabolism	21.5	220	4730	0.000120772383219424	4.40394355274461e-06
Ruminococcus	Cef6wkrec18	00240 Pyrimidine metabolism	21.3333333333333	260	5546.66666666667	0.0001036918282782	5.16431435642497e-06
Ruminococcus	NoAbx33	00240 Pyrimidine metabolism	22	280	6160	0.00015342000845811	5.73536834776042e-06
Ruminococcus	NoAbx35	00240 Pyrimidine metabolism	21.5	180	3870	9.82159013193078e-05	3.60322654315468e-06
Ruminococcus	NoAbx6wkrec38	00240 Pyrimidine metabolism	22	140	3080	9.13245100840158e-05	2.86768417388021e-06
Oscillospira	Cef6wkrec17	00240 Pyrimidine metabolism	24.1428571428571	247.5	5975.35714285714	0.000102862205603901	5.56345360774464e-06
Oscillospira	Cef6wkrec18	00240 Pyrimidine metabolism	24.2857142857143	214.5	5209.28571428571	9.73846802411886e-05	4.85019032470046e-06
Oscillospira	NoAbx29	00240 Pyrimidine metabolism	24	60.5	1452	4.73241770316698e-05	1.35190825340067e-06
Oscillospira	NoAbx31	00240 Pyrimidine metabolism	24.25	137.5	3334.375	9.45388319656045e-05	3.10452416145514e-06
Oscillospira	NoAbx32	00240 Pyrimidine metabolism	24	77	1848	5.30118895569785e-05	1.72061050432813e-06
Oscillospira	NoAbx33	00240 Pyrimidine metabolism	24.3333333333333	159.5	3881.16666666667	9.666373747197e-05	3.61362345006215e-06
Oscillospira	NoAbx34	00240 Pyrimidine metabolism	24.1666666666667	71.5	1727.91666666667	4.24439674979741e-05	1.60880496064411e-06
Oscillospira	NoAbx6wkrec37	00240 Pyrimidine metabolism	24.1428571428571	132	3186.85714285714	8.57366060212834e-05	2.96717525746381e-06
Oscillospira	NoAbx6wkrec42	00240 Pyrimidine metabolism	24	104.5	2508	7.13629321362915e-05	2.33511425587389e-06
Oscillospira	NoAbx6wkrec44	00240 Pyrimidine metabolism	24.25	143	3467.75	0.000104203589372105	3.22870512791334e-06
Oscillospira	Cef2dayrec28	00240 Pyrimidine metabolism	24	5.5	132	9.15432469803717e-06	1.22900750309152e-07
Oscillospira	NoAbx6wkrec43	00240 Pyrimidine metabolism	24.2857142857143	473	11487.1428571429	0.000328437852023328	1.06952914852369e-05
7	NoAbx6wkrec41	00240 Pyrimidine metabolism	24.327485380117	83.366666666674	2028.1013645226	5.42654102067694e-05	1.88829681365789e-06
6	NoAbx6wkrec39	00240 Pyrimidine metabolism	28.6927083333333	256.833333333341	7369.24392361133	0.000188160919911163	6.86125460168933e-06
7	Cef6wkrec14	00240 Pyrimidine metabolism	23.8192771084337	163.25	3888.49698795181	6.6393896083069e-05	3.62044846510723e-06
7	Cef6wkrec18	00240 Pyrimidine metabolism	24.2357723577236	137.58333333326	3334.43834688169	6.23354582576502e-05	3.10458314160127e-06
7	NoAbx33	00240 Pyrimidine metabolism	24.2283464566929	70.583333333326	1710.11745406806	4.25919211473188e-05	1.59223271380107e-06
7	NoAbx6wkrec43	00240 Pyrimidine metabolism	23.7054263565891	89.666666666652	2125.58656330715	6.07743016539701e-05	1.97906199604167e-06
3	Cef6wkrec13	00240 Pyrimidine metabolism	22	113.3333333334	2493.3333333348	6.17095724742041e-05	2.32145861695201e-06
3	NoAbx29	00240 Pyrimidine metabolism	22	40	880	2.86813194131332e-05	8.19338335394346e-07
3	NoAbx31	00240 Pyrimidine metabolism	22	120	2640	7.48513638655508e-05	2.45801500618304e-06
3	NoAbx32	00240 Pyrimidine metabolism	22	86.6666666666	1906.6666666652	5.46948066857294e-05	1.77523306001972e-06
3	NoAbx33	00240 Pyrimidine metabolism	22	153.3333333334	3373.3333333348	8.4015718917573e-05	3.14079695234636e-06
3	NoAbx34	00240 Pyrimidine metabolism	22	166.6666666666	3666.6666666652	9.0066774531474e-05	3.41390973080841e-06
3	NoAbx35	00240 Pyrimidine metabolism	22	120	2640	6.69999946984425e-05	2.45801500618304e-06
3	NoAbx36	00240 Pyrimidine metabolism	22	133.3333333334	2933.3333333348	8.87866855154913e-05	2.73112778464919e-06
3	NoAbx6wkrec37	00240 Pyrimidine metabolism	22	293.333333334	6453.333333348	0.000173615217979062	6.00848112623886e-06
3	NoAbx6wkrec38	00240 Pyrimidine metabolism	22	206.666666666	4546.666666652	0.00013481237202835	4.23324806619047e-06
3	NoAbx6wkrec39	00240 Pyrimidine metabolism	22	226.666666666	4986.666666652	0.000127325923393747	4.64291723388764e-06
3	NoAbx6wkrec40	00240 Pyrimidine metabolism	22	93.3333333334	2053.3333333348	6.6574518853307e-05	1.91178944925484e-06
3	NoAbx6wkrec41	00240 Pyrimidine metabolism	22	313.333333334	6893.333333348	0.000184443227330593	6.41815029393603e-06
3	NoAbx6wkrec42	00240 Pyrimidine metabolism	22	86.6666666666	1906.6666666652	5.42525215070804e-05	1.77523306001972e-06
3	NoAbx6wkrec43	00240 Pyrimidine metabolism	22	113.3333333334	2493.3333333348	7.12888360981287e-05	2.32145861695201e-06
3	NoAbx6wkrec44	00240 Pyrimidine metabolism	22	153.3333333334	3373.3333333348	0.000101366431110102	3.14079695234636e-06
8	Cef2dayrec25	00240 Pyrimidine metabolism	19	363.6	6908.4	0.000375106478081926	6.4321783593617e-06
8	Cef2dayrec26	00240 Pyrimidine metabolism	19	522	9918	0.000488194348539389	9.23431546641037e-06
Bacteroides	Cef6wkrec13	00240 Pyrimidine metabolism	24	29.4	705.6	1.74634790124757e-05	6.5696037437983e-07
Bacteroides	NoAbx29	00240 Pyrimidine metabolism	24	75.6	1814.4	5.91356658445328e-05	1.68932667697671e-06
Bacteroides	NoAbx31	00240 Pyrimidine metabolism	24	84	2016	5.71592233155115e-05	1.87702964108523e-06
Bacteroides	NoAbx32	00240 Pyrimidine metabolism	24	75.6	1814.4	5.20480370195789e-05	1.68932667697671e-06
Bacteroides	NoAbx33	00240 Pyrimidine metabolism	24	54.6	1310.4	3.26366199810889e-05	1.2200692667054e-06
Bacteroides	NoAbx34	00240 Pyrimidine metabolism	24	16.8	403.2	9.9040700430286e-06	3.75405928217046e-07
Bacteroides	NoAbx35	00240 Pyrimidine metabolism	24	100.8	2419.2	6.13963587782091e-05	2.25243556930227e-06
Bacteroides	NoAbx36	00240 Pyrimidine metabolism	24	100.8	2419.2	7.32248009996486e-05	2.25243556930227e-06
Bacteroides	NoAbx6wkrec37	00240 Pyrimidine metabolism	24	117.6	2822.4	7.59315482267031e-05	2.62784149751932e-06
Bacteroides	NoAbx6wkrec38	00240 Pyrimidine metabolism	24	96.6	2318.4	6.87424494086955e-05	2.15858408724801e-06
Bacteroides	NoAbx6wkrec39	00240 Pyrimidine metabolism	24	67.2	1612.8	4.11800633522806e-05	1.50162371286818e-06
Bacteroides	NoAbx6wkrec40	00240 Pyrimidine metabolism	24	109.2	2620.8	8.49732949727057e-05	2.4401385334108e-06
Bacteroides	NoAbx6wkrec41	00240 Pyrimidine metabolism	24	100.8	2419.2	6.47299403612989e-05	2.25243556930227e-06
Bacteroides	NoAbx6wkrec42	00240 Pyrimidine metabolism	24	130.2	3124.8	8.89134331497144e-05	2.90939594368211e-06
Bacteroides	NoAbx6wkrec43	00240 Pyrimidine metabolism	24	50.4	1209.6	3.45846161006333e-05	1.12621778465114e-06
Bacteroides	NoAbx6wkrec44	00240 Pyrimidine metabolism	24	50.4	1209.6	3.63476783806498e-05	1.12621778465114e-06
rc4-4	Cef6wkrec13	00240 Pyrimidine metabolism	23	20	460	1.13849211249133e-05	4.2829049350159e-07
rc4-4	NoAbx29	00240 Pyrimidine metabolism	23	10	230	7.49625393752345e-06	2.14145246750795e-07
rc4-4	NoAbx31	00240 Pyrimidine metabolism	23	6.66666666666	153.33333333318	4.34742769925744e-06	1.42763497833721e-07
rc4-4	NoAbx32	00240 Pyrimidine metabolism	23	13.33333333334	306.66666666682	8.79706680960401e-06	2.85526995667869e-07
rc4-4	NoAbx33	00240 Pyrimidine metabolism	23	20	460	1.14566889433004e-05	4.2829049350159e-07
